"geolocation_zip_code_prefix,""geolocation_lat"",""geolocation_lng"",""geolocation_city"",""geolocation_state"""
03318,-23.544539320706594,-46.5664814321137,s?œo paulo,SP
03335,-23.558324510964265,-46.56606234485542,s?œo paulo,SP
03344,-23.558872119137177,-46.575163609556874,sao paulo,SP
03333,-23.55667120344507,-46.568594195250746,s?œo paulo,SP
03381,-23.57623455314792,-46.53308426019967,sao paulo,SP
03330,-23.54538472669783,-46.58532661209289,sao paulo,SP
03350,-23.56718069969415,-46.56665065029715,sao paulo,SP
03380,-23.57651073259359,-46.52991888051457,sao paulo,SP
03362,-23.56532948681403,-46.54210587010219,sao paulo,SP
03317,-23.53864078795659,-46.55875027935824,sao paulo,SP
03304,-23.54539669747246,-46.578200269778954,sao paulo,SP
03317,-23.53864078795659,-46.55875027935824,s?œo paulo,SP
03336,-23.55455802748569,-46.559806360181746,sao paulo,SP
03319,-23.543456962519556,-46.55540846655892,sao paulo,SP
03358,-23.568149870390645,-46.5503091448728,s?œo paulo,SP
03389,-23.58944147100233,-46.530202248542906,sao paulo,SP
03362,-23.56397464655797,-46.542301202600015,sao paulo,SP
03390,-23.59287454731953,-46.52566149708579,sao paulo,SP
03356,-23.562270596070757,-46.55101881157168,sao paulo,SP
03311,-23.546534940879475,-46.562728473772296,sao paulo,SP
03366,-23.564388415488477,-46.5323370874257,sao paulo,SP
03322,-23.54678791534425,-46.555896164031395,sao paulo,SP
03311,-23.5501883119626,-46.56261267291818,sao paulo,SP
03320,-23.54740802305372,-46.56973811726011,sao paulo,SP
03314,-23.541203336661106,-46.56580436857296,sao paulo,SP
03335,-23.557213022736047,-46.56941172270877,sao paulo,SP
03374,-23.58855072672502,-46.53219758292683,sao paulo,SP
03303,-23.54541179918325,-46.590733296400785,sao paulo,SP
03376,-23.577754756592977,-46.54496750805009,sao paulo,SP
03377,-23.57701795119314,-46.542118953415645,sao paulo,SP
03366,-23.564065945322866,-46.53301710574757,sao paulo,SP
03333,-23.55503542492353,-46.56817895850883,sao paulo,SP
03335,-23.553665853453754,-46.569990813491806,sao paulo,SP
03336,-23.553890412718513,-46.564916233279455,sao paulo,SP
03335,-23.55375639800334,-46.566829749379615,sao paulo,SP
03311,-23.53904331344843,-46.56522364647888,sao paulo,SP
03335,-23.55420351679265,-46.5690519904207,s?œo paulo,SP
03357,-23.56456669747246,-46.553193769778964,s?œo paulo,SP
03340,-23.568887544110158,-46.55403358042473,sao paulo,SP
03322,-23.54787392977097,-46.56146529892086,sao paulo,SP
03319,-23.545858756592988,-46.56511106356392,sao paulo,SP
03350,-23.57168290980432,-46.5644562536788,sao paulo,SP
03337,-23.55866997890818,-46.56495399916327,sao paulo,SP
03358,-23.56398,-46.551640500000005,sao paulo,SP
03383,-23.58337763875026,-46.5294537094272,sao paulo,SP
03359,-23.566061323712944,-46.54482052301097,sao paulo,SP
03325,-23.552061150152923,-46.56046913849616,sao paulo,SP
03310,-23.540835352761263,-46.56734492922272,sao paulo,SP
03382,-23.58067357507646,-46.52858293450284,sao paulo,SP
03310,-23.54137155734624,-46.56731778437977,sao paulo,SP
03389,-23.587394766233267,-46.526691073160066,sao paulo,SP
03312,-23.550697088550887,-46.5591578104334,s?œo paulo,SP
03325,-23.551207889809017,-46.55624724785042,sao paulo,SP
03310,-23.545326614490143,-46.56639310742102,sao paulo,SP
03311,-23.540988782128203,-46.56475255635056,sao paulo,SP
03324,-23.55000408855089,-46.560966726614346,sao paulo,SP
03388,-23.588267857060437,-46.52979394768879,sao paulo,SP
03321,-23.54655903748045,-46.55983705897629,sao paulo,SP
03309,-23.54609186594724,-46.568901556350575,sao paulo,SP
03312,-23.550231363033042,-46.5599116984534,sao paulo,SP
03332,-23.55195291978764,-46.57861792700101,sao paulo,SP
03308,-23.541214578683142,-46.57298485983039,sao paulo,SP
03334,-23.553757776232818,-46.572083539843284,sao paulo,SP
03382,-23.580063660280466,-46.532282437965286,sao paulo,SP
03371,-23.56561554825158,-46.558430710712976,sao paulo,SP
03318,-23.545276889809028,-46.570048496393326,s?œo paulo,SP
03388,-23.587900239800334,-46.52775406549717,sao paulo,SP
03357,-23.56407463113857,-46.55599379156328,sao paulo,SP
03334,-23.553757776232818,-46.572083539843284,sao paulo,SP
03350,-23.56971040161001,-46.5679540896474,sao paulo,SP
03320,-23.547367940302554,-46.56983687552652,sao paulo,SP
03355,-23.556966758621357,-46.553340762329285,sao paulo,SP
03333,-23.554905600611686,-46.56807451595592,sao paulo,SP
03371,-23.572987681495253,-46.54092784546882,sao paulo,SP
03320,-23.545889077442393,-46.56202775214959,sao paulo,SP
03357,-23.56360539065776,-46.55519656800754,sao paulo,SP
03333,-23.55684423377331,-46.56871743974459,sao paulo,SP
03388,-23.587701714822884,-46.529672766294006,sao paulo,SP
03361,-23.57363631862771,-46.53246604163538,sao paulo,SP
03388,-23.58840177768481,-46.53186403719198,sao paulo,SP
03308,-23.541600614490143,-46.570973132956226,s?œo paulo,SP
03357,-23.566084283347877,-46.55602191582388,sao paulo,SP
03322,-23.551086520399323,-46.574052852617044,sao paulo,SP
03355,-23.559566105105063,-46.55288316168445,sao paulo,SP
03365,-23.570122002221705,-46.537909774078116,sao paulo,SP
03387,-23.585432280598994,-46.52950623619363,sao paulo,SP
03334,-23.554109870390636,-46.57148809380234,sao paulo,SP
03366,-23.56785284984707,-46.536264429366945,sao paulo,SP
03349,-23.56907576829256,-46.561670691599474,sao paulo,SP
03313,-23.547493581741552,-46.557891611316144,sao paulo,SP
03345,-23.57545949486411,-46.55270442783774,sao paulo,SP
03377,-23.576268321397666,-46.54188083764207,s?œo paulo,SP
03376,-23.57715303497028,-46.54468780613422,sao paulo,SP
03317,-23.543632004731858,-46.56694786580301,sao paulo,SP
03308,-23.54164632722605,-46.570904885365614,s?œo paulo,SP
03371,-23.57092493005943,-46.546663264498825,sao paulo,SP
03343,-23.5568686172601,-46.57612102400601,s?œo paulo,SP
03357,-23.5663860820948,-46.55426543357606,sao paulo,SP
03320,-23.546251049656806,-46.5640988201569,sao paulo,SP
03337,-23.555127423175403,-46.56250633736248,sao paulo,SP
03310,-23.542491688037387,-46.56697231986846,sao paulo,SP
03307,-23.546820530671106,-46.574039665704824,sao paulo,SP
03320,-23.54753292587583,-46.5706883499913,s?œo paulo,SP
03342,-23.562522580847478,-46.560066199300394,s?œo paulo,SP
03325,-23.552662243729287,-46.55530622709315,sao paulo,SP
03313,-23.54380658895492,-46.55877964738296,sao paulo,SP
03383,-23.580843925616026,-46.53293677629983,sao paulo,SP
03343,-23.559908584511522,-46.56932063336026,sao paulo,SP
03321,-23.547434091869118,-46.56425788703905,sao paulo,SP
03332,-23.552633419931883,-46.57380082070517,sao paulo,SP
03319,-23.54605524885285,-46.568108999411095,s?œo paulo,SP
03317,-23.54333695366141,-46.56551572370018,sao paulo,SP
03322,-23.54678791534425,-46.555896164031395,sao paulo,SP
03345,-23.573541453079404,-46.56381940696648,sao paulo,SP
03322,-23.548979776299824,-46.56891035166475,sao paulo,SP
03374,-23.58657946073054,-46.53297754316459,sao paulo,SP
03372,-23.570866623925212,-46.55705585997462,sao paulo,SP
03311,-23.540412782128207,-46.56489303081535,sao paulo,SP
03336,-23.55390731279933,-46.561005911189305,sao paulo,SP
03336,-23.554343504299176,-46.56094154385708,sao paulo,SP
03355,-23.561998837353595,-46.555862406053414,sao paulo,SP
03388,-23.5884351268394,-46.53069229239999,sao paulo,SP
03357,-23.563607986131675,-46.5552006466094,sao paulo,SP
03344,-23.558421786482313,-46.57622160609869,s?œo paulo,SP
03385,-23.582237134052754,-46.524446020399324,sao paulo,SP
03323,-23.54503049486411,-46.57174136704376,sao paulo,SP
03340,-23.567010218389633,-46.555552468799064,s?œo paulo,SP
03389,-23.589840489035726,-46.528132699001674,sao paulo,SP
03389,-23.591915999999998,-46.52722403996195,sao paulo,SP
03343,-23.560197726614355,-46.56869118872988,s?œo paulo,SP
03347,-23.563527883432382,-46.567100336661106,sao paulo,SP
03318,-23.544749976946278,-46.567376769086465,sao paulo,SP
03356,-23.562270596070757,-46.55101881157168,sao paulo,SP
03335,-23.555578379898833,-46.56999537017564,sao paulo,SP
03322,-23.54656291534425,-46.554668554677136,sao paulo,SP
03362,-23.565219454065442,-46.542156862888824,sao paulo,SP
03377,-23.576056675579522,-46.543309621390854,sao paulo,SP
03312,-23.549211964464202,-46.551109983065075,sao paulo,SP
03342,-23.562686922297804,-46.56079198557326,sao paulo,SP
03317,-23.543583710200227,-46.5668068255741,s?œo paulo,SP
03317,-23.543632004731858,-46.56694786580301,sao paulo,SP
03318,-23.54481102801672,-46.567638743551235,sao paulo,SP
03343,-23.558735524842724,-46.57208330835592,sao paulo,SP
03325,-23.5519774679439,-46.555813645017025,sao paulo,SP
03350,-23.56761614654624,-46.56830658298231,sao paulo,SP
03370,-23.568283456287148,-46.558723243407,sao paulo,SP
03342,-23.561449088394934,-46.563122748643025,sao paulo,SP
03380,-23.576036857060437,-46.529757612960935,sao paulo,SP
03344,-23.557064416873462,-46.57218477047143,sao paulo,SP
03333,-23.55643047625651,-46.57082193934881,sao paulo,SP
03312,-23.550697088550887,-46.5591578104334,sao paulo,SP
03347,-23.563198677813347,-46.565926182133126,sao paulo,SP
03379,-23.575576393165377,-46.53808833395016,sao paulo,SP
03305,-23.54290459838998,-46.57688262960936,sao paulo,SP
03335,-23.557213022736047,-46.56941172270877,sao paulo,SP
03346,-23.560766172081465,-46.572501813491805,sao paulo,SP
03317,-23.53864078795659,-46.55875027935824,sao paulo,SP
03345,-23.573541453079404,-46.56381940696648,sao paulo,SP
03324,-23.55144692977097,-46.56853938273988,sao paulo,SP
03390,-23.594617865110525,-46.525822004299165,sao paulo,SP
03364,-23.566563775463113,-46.53962157077728,sao paulo,SP
03319,-23.544290933666105,-46.556755020255096,s?œo paulo,SP
03349,-23.565906565641395,-46.56026435997462,sao paulo,SP
03336,-23.553729387183296,-46.566442791563276,s?œo paulo,SP
03304,-23.54467266388715,-46.57821023397196,s?œo paulo,SP
03389,-23.589940547319532,-46.5296315342778,sao paulo,SP
03351,-23.571787524206627,-46.56814574148035,s?œo paulo,SP
03380,-23.57593719677996,-46.53511877338564,sao paulo,SP
03367,-23.567461459345566,-46.53534335942637,s?œo paulo,SP
03310,-23.544030520399332,-46.56663332708182,sao paulo,SP
03309,-23.542274472387298,-46.56979210020764,sao paulo,SP
03312,-23.55026313962134,-46.556795897166616,sao paulo,SP
03319,-23.54610207022903,-46.56854825214958,sao paulo,SP
03355,-23.560518077493477,-46.55359364503901,sao paulo,SP
03316,-23.543126948092834,-46.567356605747584,s?œo paulo,SP
03375,-23.575234620336275,-46.54903034569725,sao paulo,SP
03366,-23.563869935887805,-46.53547209977496,sao paulo,SP
03350,-23.57168290980432,-46.5644562536788,sao paulo,SP
03373,-23.571893273385633,-46.55286431127012,sao paulo,SP
03347,-23.56016681476665,-46.56734100584353,s?œo paulo,SP
03379,-23.576026578683145,-46.53618484401869,sao paulo,SP
03325,-23.551089128512835,-46.55532750360666,sao paulo,SP
03376,-23.57756762170351,-46.541406834583626,s?œo paulo,SP
03381,-23.57756882653355,-46.530530868861426,sao paulo,SP
03335,-23.55375639800334,-46.566829749379615,sao paulo,SP
03366,-23.564157571024754,-46.53499695746236,sao paulo,SP
03344,-23.55791275322022,-46.57593584162876,sao paulo,SP
03320,-23.545452037480445,-46.55978772661437,sao paulo,SP
03307,-23.549502698309176,-46.57342007467244,sao paulo,SP
03318,-23.54446292977097,-46.56591579892085,sao paulo,SP
03357,-23.566020611431718,-46.55636365084541,s?œo paulo,SP
03315,-23.543063948092836,-46.57284766403137,sao paulo,SP
03374,-23.6149335,-46.501865999999985,sao paulo,SP
03345,-23.572922613280515,-46.56145643043139,sao paulo,SP
03313,-23.54941290813088,-46.559307164031395,sao paulo,SP
03363,-23.560890978071463,-46.53922901817763,sao paulo,SP
03381,-23.58009491395926,-46.53607529309249,sao paulo,SP
03343,-23.559908584511522,-46.56932063336026,sao paulo,SP
03380,-23.577836479600663,-46.52701023980032,sao paulo,SP
03348,-23.566690298920868,-46.56242583680534,sao paulo,SP
03333,-23.555562097697486,-46.56826432278263,sao paulo,SP
03306,-23.542956860378663,-46.575886405360926,sao paulo,SP
03361,-23.561887117404336,-46.522211527468464,sao paulo,SP
03336,-23.553870340258875,-46.56549246218135,sao paulo,SP
03331,-23.545478675515763,-46.58524120407659,sao paulo,SP
03376,-23.577029214265114,-46.546581142939566,sao paulo,SP
03366,-23.566430210658424,-46.53438079961335,sao paulo,SP
03313,-23.54594094087947,-46.55820254910854,sao paulo,SP
03304,-23.543924665928092,-46.57810261852007,sao paulo,SP
03317,-23.541727756592987,-46.55390156356391,sao paulo,SP
03378,-23.57017835872363,-46.54470882376768,sao paulo,SP
03346,-23.560593443793657,-46.57093759478332,sao paulo,SP
03342,-23.562543755923233,-46.5598593360628,sao paulo,SP
03306,-23.54468951096427,-46.57575084485543,sao paulo,SP
03310,-23.54708404469381,-46.565578084511515,sao paulo,SP
03335,-23.553151030526884,-46.56784288343237,s?œo paulo,SP
03336,-23.55294260560334,-46.56479207216228,sao paulo,SP
03361,-23.570975012205015,-46.53845425867045,sao paulo,SP
03344,-23.56537977768481,-46.56769104662703,sao paulo,SP
03374,-23.6149335,-46.501865999999985,sao paulo,SP
03325,-23.552662243729287,-46.55530622709315,sao paulo,SP
03331,-23.545478675515763,-46.58524120407659,sao paulo,SP
03348,-23.565050769634727,-46.56228835873388,sao paulo,SP
03370,-23.568090422701832,-46.55968796655892,s?œo paulo,SP
03320,-23.547367940302554,-46.56983687552652,sao paulo,SP
03344,-23.557064416873462,-46.57218477047143,sao paulo,SP
03355,-23.562080403780453,-46.55055678850335,s?œo paulo,SP
03370,-23.56822037246812,-46.557733243407,sao paulo,SP
03386,-23.584387579319337,-46.52799427528285,sao paulo,SP
03371,-23.56561554825158,-46.558430710712976,sao paulo,SP
03379,-23.57406485848353,-46.53670116253511,sao paulo,SP
03320,-23.546283935339556,-46.56400716541637,sao paulo,SP
03332,-23.552588168474788,-46.575084824860106,sao paulo,SP
03318,-23.544356940879474,-46.56535630613422,sao paulo,SP
03307,-23.54705453067111,-46.5739911401696,sao paulo,SP
03346,-23.56103889647412,-46.57180358534824,sao paulo,SP
03337,-23.55616930834864,-46.56480496252298,sao paulo,SP
03309,-23.542274472387298,-46.56979210020764,sao paulo,SP
03322,-23.547513078019307,-46.5592877082925,s?œo paulo,SP
03344,-23.557064416873462,-46.57218477047143,sao paulo,SP
03358,-23.56385863594381,-46.55165342626514,sao paulo,SP
03309,-23.541744520399334,-46.56984437815227,s?œo paulo,SP
03378,-23.569943091869117,-46.54328202025509,sao paulo,SP
03362,-23.56531328810082,-46.543584174851425,sao paulo,SP
03344,-23.56537977768481,-46.56769104662703,sao paulo,SP
03348,-23.56764332445609,-46.56031516916726,sao paulo,SP
03343,-23.556949816558838,-46.576152428795154,sao paulo,SP
03317,-23.53864078795659,-46.55875027935824,s?œo paulo,SP
03380,-23.57736730613422,-46.53523780613423,sao paulo,SP
03336,-23.553890412718513,-46.564916233279455,sao paulo,SP
03347,-23.560843337497825,-46.568003924923545,sao paulo,SP
03317,-23.53864078795659,-46.55875027935824,sao paulo,SP
03335,-23.55375639800334,-46.566829749379615,sao paulo,SP
03334,-23.55281984781074,-46.575629904220484,sao paulo,SP
03344,-23.558421786482313,-46.57622160609869,sao paulo,SP
03379,-23.57578455314792,-46.53933492783773,sao paulo,SP
03321,-23.547084915344254,-46.56277674785042,sao paulo,SP
03337,-23.556075527064426,-46.56148117721735,s?œo paulo,SP
03309,-23.542274472387298,-46.56979210020764,sao paulo,SP
03370,-23.568640878988976,-46.55996044976626,sao paulo,SP
03311,-23.54655208159733,-46.563372173870476,s?œo paulo,SP
03355,-23.562013787956584,-46.548773246176964,sao paulo,SP
03312,-23.54423736303304,-46.56130219845341,s?œo paulo,SP
03363,-23.562209053840398,-46.53791240951586,sao paulo,SP
03388,-23.587772584511516,-46.53177239217495,sao paulo,SP
03322,-23.549660117981258,-46.57027590146579,sao paulo,SP
03387,-23.586484452680462,-46.52938277699232,s?œo paulo,SP
03363,-23.56191205384041,-46.53828590951586,sao paulo,SP
03335,-23.557213022736047,-46.56941172270877,sao paulo,SP
03361,-23.56806444907378,-46.527465206763274,sao paulo,SP
03318,-23.54481102801672,-46.567638743551235,s?œo paulo,SP
03359,-23.569460101967675,-46.55039805223035,sao paulo,SP
03323,-23.545366586848274,-46.571696273682754,sao paulo,SP
03351,-23.57199102637195,-46.56754683166946,s?œo paulo,SP
03320,-23.545930095764252,-46.562235726614354,sao paulo,SP
03318,-23.544749976946278,-46.567376769086465,sao paulo,SP
03308,-23.541225779069784,-46.57055181207818,sao paulo,SP
03349,-23.567974205545056,-46.561318251101724,sao paulo,SP
03343,-23.556956483868806,-46.575838184255495,sao paulo,SP
03378,-23.570990831749068,-46.54352480659276,sao paulo,SP
03317,-23.540931051907165,-46.55301866833054,sao paulo,SP
03308,-23.541225779069784,-46.57055181207818,sao paulo,SP
03312,-23.544444363033044,-46.561251640169594,sao paulo,SP
03344,-23.55835410953058,-46.57618388451904,sao paulo,SP
03356,-23.56739545268047,-46.54226295045876,sao paulo,SP
03321,-23.546987948092834,-46.562299108661755,s?œo paulo,SP
03318,-23.544539320706594,-46.5664814321137,sao paulo,SP
03313,-23.542997137500603,-46.55886807945131,sao paulo,SP
03383,-23.580065965029718,-46.52916021288012,sao paulo,SP
03380,-23.574966422701838,-46.53391893381034,s?œo paulo,SP
03389,-23.590327547319536,-46.526972118096836,sao paulo,SP
03344,-23.558543919462164,-46.57499786872099,sao paulo,SP
03308,-23.541225779069784,-46.57055181207818,sao paulo,SP
03376,-23.57682376464306,-46.54529752192854,s?œo paulo,SP
03312,-23.54347508592842,-46.56151995904762,sao paulo,SP
03313,-23.542789358589644,-46.558931626695156,sao paulo,SP
03323,-23.54508457200749,-46.57355720747245,sao paulo,SP
03333,-23.556806399322628,-46.56987325510038,sao paulo,SP
03343,-23.558727467193123,-46.57218193784141,sao paulo,SP
03333,-23.55667120344507,-46.568594195250746,sao paulo,SP
03361,-23.5721267082925,-46.53569833083274,sao paulo,SP
03322,-23.54911708328529,-46.56798229055223,s?œo paulo,SP
03322,-23.549570096341178,-46.56977835039534,sao paulo,SP
03306,-23.549108838139727,-46.57567528171363,sao paulo,SP
03319,-23.54326018679664,-46.554067755063755,sao paulo,SP
03318,-23.54446292977097,-46.56591579892085,sao paulo,SP
03319,-23.546284971983273,-46.56946778198398,sao paulo,SP
03344,-23.56434994707307,-46.56912363453921,sao paulo,SP
03344,-23.559531349154593,-46.573461660280465,sao paulo,SP
03374,-23.578225166801342,-46.54475532722603,s?œo paulo,SP
03334,-23.55296511019097,-46.57258508742569,sao paulo,SP
03375,-23.573387503566348,-46.54967572354258,sao paulo,SP
03381,-23.581201560732193,-46.53684590752636,sao paulo,SP
03309,-23.541744520399334,-46.56984437815227,sao paulo,SP
03306,-23.549108838139727,-46.57567528171363,sao paulo,SP
03357,-23.565725528997675,-46.55261982361935,sao paulo,SP
03318,-23.5444309114491,-46.56572679892087,sao paulo,SP
03337,-23.558128417710172,-46.558161319320185,sao paulo,SP
03317,-23.543713006376638,-46.567636192480784,sao paulo,SP
03312,-23.543410169859765,-46.561500198453395,sao paulo,SP
03322,-23.547513078019307,-46.5592877082925,sao paulo,SP
03303,-23.545167024698507,-46.589957083126535,sao paulo,SP
03320,-23.54753292587583,-46.5706883499913,sao paulo,SP
03357,-23.564840376296694,-46.55576713836263,sao paulo,SP
03359,-23.56692283236194,-46.548053795314175,s?œo paulo,SP
03319,-23.54520689280262,-46.563799231264596,s?œo paulo,SP
03317,-23.538910787956592,-46.558680746609674,sao paulo,SP
03374,-23.585203571469773,-46.533747111575956,sao paulo,SP
03331,-23.55159434471118,-46.57918922231519,sao paulo,SP
03378,-23.572838095475788,-46.537792202752584,sao paulo,SP
03360,-23.569313003468324,-46.54207610525499,sao paulo,SP
03309,-23.549012948092837,-46.56178691548848,sao paulo,SP
03340,-23.565787174939683,-46.55729348713968,sao paulo,SP
03335,-23.555578379898833,-46.56999537017564,sao paulo,SP
03310,-23.54098764002537,-46.56849062574286,sao paulo,SP
03370,-23.572879943806623,-46.560834187101996,sao paulo,SP
03389,-23.589352445467103,-46.52859024271453,sao paulo,SP
03344,-23.559531349154593,-46.573461660280465,sao paulo,SP
03333,-23.55630492783773,-46.56853012614689,sao paulo,SP
03343,-23.559908584511522,-46.56932063336026,s?œo paulo,SP
03317,-23.543713006376638,-46.567636192480784,s?œo paulo,SP
03374,-23.57810283319866,-46.54620900513589,sao paulo,SP
03323,-23.5482445634197,-46.57207212906109,sao paulo,SP
03322,-23.547513078019307,-46.5592877082925,sao paulo,SP
03334,-23.554109870390636,-46.57148809380234,sao paulo,SP
03379,-23.574667357948957,-46.535007608467154,sao paulo,SP
03347,-23.563198677813347,-46.565926182133126,sao paulo,SP
03383,-23.581315592561594,-46.53036771135092,sao paulo,SP
03363,-23.563877385509848,-46.53991584693287,s?œo paulo,SP
03380,-23.57980605467712,-46.53659736150382,sao paulo,SP
03344,-23.55924938412487,-46.57328641687346,sao paulo,SP
03361,-23.57215831724272,-46.53575222023771,sao paulo,SP
03374,-23.578299774914843,-46.54539828212821,s?œo paulo,SP
03320,-23.54753292587583,-46.5706883499913,sao paulo,SP
03320,-23.545889077442393,-46.56202775214959,s?œo paulo,SP
03381,-23.57540686733222,-46.53299871801601,s?œo paulo,SP
03386,-23.58333019954992,-46.531426243407,sao paulo,SP
03319,-23.542238933666113,-46.549138473772274,sao paulo,SP
03319,-23.54326018679664,-46.554067755063755,s?œo paulo,SP
03304,-23.545274311414342,-46.577104092705824,sao paulo,SP
03355,-23.562237185888502,-46.55027552965519,sao paulo,SP
03309,-23.549520069940574,-46.56603126449884,sao paulo,SP
03333,-23.55467160061168,-46.568004983207345,sao paulo,SP
03343,-23.55969513351698,-46.56974506710258,sao paulo,SP
03382,-23.581169570633058,-46.53462780751921,sao paulo,SP
03313,-23.538070581741554,-46.56012908578092,sao paulo,SP
03371,-23.573408877055748,-46.53949738856826,sao paulo,SP
03364,-23.563916507905855,-46.53671274271451,sao paulo,SP
03333,-23.555872927837726,-46.56842115168214,sao paulo,SP
03325,-23.551258426962754,-46.556723303127605,sao paulo,SP
03319,-23.542348955594658,-46.55535022828779,sao paulo,SP
03377,-23.57341607576895,-46.54375577185641,sao paulo,SP
03320,-23.546251049656806,-46.5640988201569,sao paulo,SP
03311,-23.54167409186911,-46.56460001249348,sao paulo,SP
03333,-23.555562097697486,-46.56826432278263,s?œo paulo,SP
03309,-23.549934059120524,-46.566166610046736,sao paulo,SP
03333,-23.55668386011886,-46.570102218708506,sao paulo,SP
03367,-23.57122596364473,-46.532785007357596,s?œo paulo,SP
03381,-23.575730720785977,-46.53265256411217,sao paulo,SP
03363,-23.564188005828385,-46.53960212531019,s?œo paulo,SP
03309,-23.542274472387298,-46.56979210020764,sao paulo,SP
03344,-23.55870943912039,-46.57521235736319,sao paulo,SP
03321,-23.547426915344243,-46.56454524785042,s?œo paulo,SP
03389,-23.592483031363596,-46.52723100721335,sao paulo,SP
03346,-23.559718918262043,-46.57129674644499,sao paulo,SP
03317,-23.5428200558023,-46.5628171172601,sao paulo,SP
03311,-23.546534940879475,-46.562728473772296,sao paulo,SP
03318,-23.543674973628054,-46.56193541548848,sao paulo,SP
03301,-23.54330213849616,-46.58282993158863,sao paulo,SP
03319,-23.54479812851283,-46.56189750360667,sao paulo,SP
03365,-23.567437707744233,-46.53949967277396,sao paulo,SP
03335,-23.554978076103048,-46.56937451278394,sao paulo,SP
03319,-23.54668796087477,-46.571495165416366,sao paulo,SP
03309,-23.53993447238731,-46.570309684026675,s?œo paulo,SP
03312,-23.54402510297761,-46.56060566833054,sao paulo,SP
03334,-23.553390692102237,-46.571479614360904,s?œo paulo,SP
03332,-23.55151891840266,-46.576799307807654,sao paulo,SP
03337,-23.554948201223365,-46.56318789286743,sao paulo,SP
03344,-23.559641350539568,-46.575075991949916,s?œo paulo,SP
03363,-23.56191205384041,-46.53828590951586,s?œo paulo,SP
03321,-23.547303791849394,-46.56794390446347,sao paulo,SP
03313,-23.545553091869106,-46.55836301249348,sao paulo,SP
03380,-23.57810039272321,-46.52597590521668,s?œo paulo,SP
03376,-23.57903986011886,-46.538987044549565,sao paulo,SP
03344,-23.563030814539687,-46.57096980200823,sao paulo,SP
03308,-23.54140505671049,-46.57303206796755,sao paulo,SP
03361,-23.57668856618966,-46.52658166610886,sao paulo,SP
03322,-23.55103678434991,-46.57619321787178,sao paulo,SP
03318,-23.545658933666104,-46.57019202025511,s?œo paulo,SP
03362,-23.56531328810082,-46.543584174851425,s?œo paulo,SP
03362,-23.567318077817923,-46.54177046877773,sao paulo,SP
03372,-23.570346131543413,-46.55579458185164,sao paulo,SP
03334,-23.553192125091073,-46.57330192665958,s?œo paulo,SP
03310,-23.539975973628056,-46.56819844102369,sao paulo,SP
03388,-23.588487366639722,-46.52778193450282,sao paulo,SP
03350,-23.566563570576694,-46.566491715524805,sao paulo,SP
03325,-23.552518966414702,-46.55950566694557,sao paulo,SP
03366,-23.56339867831387,-46.53237845697964,sao paulo,SP
03343,-23.55969513351698,-46.56974506710258,sao paulo,SP
03314,-23.540396688874115,-46.56618115696225,sao paulo,SP
03344,-23.558286432578846,-46.57614616293939,s?œo paulo,SP
03333,-23.55667120344507,-46.568594195250746,sao paulo,SP
03319,-23.543440019158577,-46.555034668330535,sao paulo,SP
03357,-23.564751636234945,-46.55683702493209,sao paulo,SP
03346,-23.559596486814023,-46.57224865543303,sao paulo,SP
03371,-23.56561554825158,-46.558430710712976,sao paulo,SP
03387,-23.585397338882803,-46.52946573619365,sao paulo,SP
03388,-23.588920110190973,-46.530198026775984,sao paulo,SP
03309,-23.541744520399334,-46.56984437815227,s?œo paulo,SP
03355,-23.560671226758593,-46.553748103381636,sao paulo,SP
03314,-23.540720688874107,-46.566048624213664,sao paulo,SP
03362,-23.56397464655797,-46.542301202600015,sao paulo,SP
03312,-23.549211964464202,-46.551109983065075,sao paulo,SP
03362,-23.565126464072506,-46.543730535927494,sao paulo,SP
03336,-23.553619055339798,-46.56677334923213,sao paulo,SP
03357,-23.564840376296694,-46.55576713836263,s?œo paulo,SP
03345,-23.570974737991577,-46.56948574821736,sao paulo,SP
03310,-23.539142933666113,-46.567712520255085,sao paulo,SP
03380,-23.57810039272321,-46.52597590521668,s?œo paulo,SP
03383,-23.58305792561602,-46.53070801901435,sao paulo,SP
03361,-23.57385060006342,-46.53201981349181,sao paulo,SP
03316,-23.54286702637194,-46.56575711004675,sao paulo,SP
03336,-23.553870340258875,-46.56549246218135,sao paulo,SP
03345,-23.573923155981305,-46.559913815569274,s?œo paulo,SP
03363,-23.56191205384041,-46.53828590951586,sao paulo,SP
03337,-23.554171498470787,-46.56259423896362,sao paulo,SP
03309,-23.549012948092837,-46.56178691548848,sao paulo,SP
03370,-23.569544720362394,-46.5592875603667,sao paulo,SP
03335,-23.557213022736047,-46.56941172270877,sao paulo,SP
03308,-23.541225779069784,-46.57055181207818,sao paulo,SP
03357,-23.564372510964272,-46.556673129609365,sao paulo,SP
03311,-23.540988782128203,-46.56475255635056,sao paulo,SP
03313,-23.549512179583278,-46.55631775506376,sao paulo,SP
03319,-23.546240991372997,-46.569499710802646,sao paulo,SP
03355,-23.562057975218753,-46.554455425414915,sao paulo,SP
03362,-23.562167397692726,-46.54247858972662,sao paulo,SP
03303,-23.5450891357262,-46.58930594532288,sao paulo,SP
03325,-23.55196894976627,-46.559483056350565,sao paulo,SP
03363,-23.563711192152713,-46.53819988380421,sao paulo,SP
03378,-23.571887762421365,-46.54245126449883,sao paulo,SP
